#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2013 03 03 21 26 999 99.0 99.0  1.53 16.67  8.58 246 9999.0 999.0  13.1 999.0 99.0 99.00
2013 03 03 21 56 999 99.0 99.0  1.68 15.38  9.95 248 9999.0 999.0  13.9 999.0 99.0 99.00
2013 03 03 22 26 999 99.0 99.0  1.67 15.38  9.55 248 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 03 22 56 999 99.0 99.0  1.71 15.38 10.40 256 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 03 23 26 999 99.0 99.0  1.48 14.29  9.18 255 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 03 23 56 999 99.0 99.0  1.63 16.67  9.63 249 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 04 00 26 999 99.0 99.0  1.64 15.38  9.90 251 9999.0 999.0  13.7 999.0 99.0 99.00
2013 03 04 00 56 999 99.0 99.0  1.62 16.67  9.63 245 9999.0 999.0  13.1 999.0 99.0 99.00
2013 03 04 01 26 999 99.0 99.0  1.55 16.67  9.24 249 9999.0 999.0  13.2 999.0 99.0 99.00
2013 03 04 01 56 999 99.0 99.0  1.66 15.38  9.27 249 9999.0 999.0  12.6 999.0 99.0 99.00
2013 03 04 02 26 999 99.0 99.0  1.71 16.67  9.04 246 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 04 02 56 999 99.0 99.0  1.88 15.38  9.52 251 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 04 03 26 999 99.0 99.0  1.85 15.38  9.22 252 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 04 03 56 999 99.0 99.0  1.97 15.38  9.59 255 9999.0 999.0  12.1 999.0 99.0 99.00
2013 03 04 04 26 999 99.0 99.0  1.88 14.29  8.64 261 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 04 04 56 999 99.0 99.0  1.85 15.38  7.87 256 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 04 05 26 999 99.0 99.0  1.97 15.38  7.88 249 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 04 05 56 999 99.0 99.0  2.10 15.38  7.61 253 9999.0 999.0  12.5 999.0 99.0 99.00
2013 03 04 06 26 999 99.0 99.0  2.09 16.67  7.61 251 9999.0 999.0  12.5 999.0 99.0 99.00
2013 03 04 06 56 999 99.0 99.0  1.90 14.29  7.23 255 9999.0 999.0  12.9 999.0 99.0 99.00
2013 03 04 07 26 999 99.0 99.0  2.12 15.38  7.94 249 9999.0 999.0  12.4 999.0 99.0 99.00
2013 03 04 07 56 999 99.0 99.0  2.04 15.38  7.79 245 9999.0 999.0  12.0 999.0 99.0 99.00
2013 03 04 08 26 999 99.0 99.0  2.04 15.38  7.61 255 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 04 08 56 999 99.0 99.0  2.07 14.29  7.80 262 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 04 09 26 999 99.0 99.0  2.02 15.38  7.77 249 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 04 09 56 999 99.0 99.0  1.96 13.33  7.59 269 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 04 10 26 999 99.0 99.0  1.94 14.29  7.42 256 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 04 10 56 999 99.0 99.0  1.82 13.33  7.04 261 9999.0 999.0  10.6 999.0 99.0 99.00
2013 03 04 11 26 999 99.0 99.0  2.05 13.33  8.10 270 9999.0 999.0  10.9 999.0 99.0 99.00
2013 03 04 11 56 999 99.0 99.0  2.13 13.33  8.19 268 9999.0 999.0  12.0 999.0 99.0 99.00
2013 03 04 12 26 999 99.0 99.0  1.84 15.38  7.68 248 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 04 12 56 999 99.0 99.0  2.02 15.38  8.34 251 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 04 13 26 999 99.0 99.0  1.87 14.29  8.48 262 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 04 13 56 999 99.0 99.0  1.84 13.33  8.57 255 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 04 14 26 999 99.0 99.0  1.75 14.29  8.63 256 9999.0 999.0  12.1 999.0 99.0 99.00
2013 03 04 14 56 999 99.0 99.0  1.73 13.33  8.38 261 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 04 15 26 999 99.0 99.0  1.79 14.29  8.76 266 9999.0 999.0  12.4 999.0 99.0 99.00
2013 03 04 15 56 999 99.0 99.0  1.85 14.29  9.21 262 9999.0 999.0  12.6 999.0 99.0 99.00
2013 03 04 16 26 999 99.0 99.0  1.82 14.29  9.10 256 9999.0 999.0  12.4 999.0 99.0 99.00
2013 03 04 16 56 999 99.0 99.0  1.79 14.29  9.60 262 9999.0 999.0  12.6 999.0 99.0 99.00
2013 03 04 17 26 999 99.0 99.0  1.89 14.29  9.69 261 9999.0 999.0  13.0 999.0 99.0 99.00
2013 03 04 17 56 999 99.0 99.0  1.86 13.33  9.32 262 9999.0 999.0  13.7 999.0 99.0 99.00
2013 03 04 18 26 999 99.0 99.0  1.68 14.29  8.90 258 9999.0 999.0  14.1 999.0 99.0 99.00
2013 03 04 18 56 999 99.0 99.0  1.78 13.33  9.08 265 9999.0 999.0  13.7 999.0 99.0 99.00
2013 03 04 19 26 999 99.0 99.0  1.72 14.29  8.74 263 9999.0 999.0  13.1 999.0 99.0 99.00
2013 03 04 19 56 999 99.0 99.0  2.02 14.29  9.51 258 9999.0 999.0  13.0 999.0 99.0 99.00
2013 03 04 20 26 999 99.0 99.0  1.83 14.29  8.60 255 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 04 20 56 999 99.0 99.0  1.83 15.38  8.30 249 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 04 21 26 999 99.0 99.0  1.78 15.38  8.32 249 9999.0 999.0  12.2 999.0 99.0 99.00
2013 03 04 21 56 999 99.0 99.0  1.67 14.29  7.58 252 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 04 22 26 999 99.0 99.0  1.72 13.33  7.45 258 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 04 22 56 999 99.0 99.0  1.87 14.29  8.18 256 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 04 23 26 999 99.0 99.0  1.82 14.29  8.19 258 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 04 23 56 999 99.0 99.0  1.74 12.50  7.53 258 9999.0 999.0  12.0 999.0 99.0 99.00
2013 03 05 00 26 999 99.0 99.0  1.91 14.29  8.48 253 9999.0 999.0  12.4 999.0 99.0 99.00
2013 03 05 00 56 999 99.0 99.0  1.69 14.29  7.57 262 9999.0 999.0  12.9 999.0 99.0 99.00
2013 03 05 01 26 999 99.0 99.0  1.91 13.33  8.59 262 9999.0 999.0  12.2 999.0 99.0 99.00
2013 03 05 01 56 999 99.0 99.0  1.70 13.33  8.03 258 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 05 02 26 999 99.0 99.0  1.69 13.33  8.22 270 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 05 02 56 999 99.0 99.0  1.66 14.29  8.47 255 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 05 03 26 999 99.0 99.0  1.57 13.33  8.07 249 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 05 03 56 999 99.0 99.0  1.59 13.33  8.88 255 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 05 04 26 999 99.0 99.0  1.57 13.33  9.09 273 9999.0 999.0  12.2 999.0 99.0 99.00
2013 03 05 04 56 999 99.0 99.0  1.42 12.50  8.78 258 9999.0 999.0  12.4 999.0 99.0 99.00
2013 03 05 05 26 999 99.0 99.0  1.47 13.33  8.90 253 9999.0 999.0  12.5 999.0 99.0 99.00
2013 03 05 05 56 999 99.0 99.0  1.69 13.33  9.77 258 9999.0 999.0  13.0 999.0 99.0 99.00
2013 03 05 06 26 999 99.0 99.0  1.55 14.29  9.26 261 9999.0 999.0  12.8 999.0 99.0 99.00
2013 03 05 06 56 999 99.0 99.0  1.49 14.29  9.39 263 9999.0 999.0  12.7 999.0 99.0 99.00
2013 03 05 07 26 999 99.0 99.0  1.64 13.33  9.42 263 9999.0 999.0  12.7 999.0 99.0 99.00
2013 03 05 07 56 999 99.0 99.0  1.69 12.50  9.41 263 9999.0 999.0  12.2 999.0 99.0 99.00
2013 03 05 08 26 999 99.0 99.0  1.68 13.33  9.20 272 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 05 08 56 999 99.0 99.0  1.62 13.33  9.32 266 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 05 09 26 999 99.0 99.0  1.44 11.76  8.64 262 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 05 09 56 999 99.0 99.0  1.64 13.33  9.29 265 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 05 10 26 999 99.0 99.0  1.49 13.33  8.61 251 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 05 10 56 999 99.0 99.0  1.61 14.29  9.53 253 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 05 11 26 999 99.0 99.0  1.60 11.76  8.72 259 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 05 11 56 999 99.0 99.0  1.53 14.29  9.05 261 9999.0 999.0  10.6 999.0 99.0 99.00
2013 03 05 12 26 999 99.0 99.0  1.54 13.33  9.02 262 9999.0 999.0  10.6 999.0 99.0 99.00
2013 03 05 12 56 999 99.0 99.0  1.50 13.33  8.93 268 9999.0 999.0  10.5 999.0 99.0 99.00
2013 03 05 13 26 999 99.0 99.0  1.53 13.33  9.09 266 9999.0 999.0  10.6 999.0 99.0 99.00
2013 03 05 13 56 999 99.0 99.0  1.52 13.33  8.88 258 9999.0 999.0  10.9 999.0 99.0 99.00
2013 03 05 14 26 999 99.0 99.0  1.53 13.33  9.39 261 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 05 14 56 999 99.0 99.0  1.40 13.33  8.71 259 9999.0 999.0  10.7 999.0 99.0 99.00
2013 03 05 15 26 999 99.0 99.0  1.51 20.00  9.49 270 9999.0 999.0  10.4 999.0 99.0 99.00
2013 03 05 15 56 999 99.0 99.0  1.42 12.50  9.51 262 9999.0 999.0  10.4 999.0 99.0 99.00
2013 03 05 16 26 999 99.0 99.0  1.47 14.29  9.51 249 9999.0 999.0  10.4 999.0 99.0 99.00
2013 03 05 16 56 999 99.0 99.0  1.38 18.18  9.53 266 9999.0 999.0  10.5 999.0 99.0 99.00
2013 03 05 17 26 999 99.0 99.0  1.56 12.50  9.65 265 9999.0 999.0  12.8 999.0 99.0 99.00
2013 03 05 17 56 999 99.0 99.0  1.58 10.53  9.95 272 9999.0 999.0  12.1 999.0 99.0 99.00
2013 03 05 18 26 999 99.0 99.0  1.52 13.33  9.62 262 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 05 18 56 999 99.0 99.0  1.47 13.33  9.28 252 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 05 19 26 999 99.0 99.0  1.53 12.50  9.69 268 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 05 19 56 999 99.0 99.0  1.53 20.00 10.00 275 9999.0 999.0  13.2 999.0 99.0 99.00
2013 03 05 20 26 999 99.0 99.0  1.63 18.18 10.80 265 9999.0 999.0  12.1 999.0 99.0 99.00
2013 03 05 20 56 999 99.0 99.0  1.61 18.18 10.58 266 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 05 21 26 999 99.0 99.0  1.65 18.18 10.37 263 9999.0 999.0  12.7 999.0 99.0 99.00
2013 03 05 21 56 999 99.0 99.0  1.56 18.18 10.58 263 9999.0 999.0  12.9 999.0 99.0 99.00
2013 03 05 22 26 999 99.0 99.0  1.56 18.18 10.96 269 9999.0 999.0  12.9 999.0 99.0 99.00
2013 03 05 22 56 999 99.0 99.0  1.58 18.18 11.03 272 9999.0 999.0  12.6 999.0 99.0 99.00
2013 03 05 23 26 999 99.0 99.0  1.48 20.00 10.62 275 9999.0 999.0  12.9 999.0 99.0 99.00
2013 03 05 23 56 999 99.0 99.0  1.64 18.18 11.63 263 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 06 00 26 999 99.0 99.0  1.64 18.18 11.55 268 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 00 56 999 99.0 99.0  1.45 18.18 10.72 276 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 01 26 999 99.0 99.0  1.60 18.18 11.25 270 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 01 56 999 99.0 99.0  1.56 18.18 11.49 262 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 02 26 999 99.0 99.0  1.40 16.67 10.68 259 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 02 56 999 99.0 99.0  1.56 16.67 11.34 261 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 03 26 999 99.0 99.0  1.54 16.67 11.00 252 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 03 56 999 99.0 99.0  1.54 18.18 10.93 268 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 04 26 999 99.0 99.0  1.58 16.67 11.27 259 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 04 56 999 99.0 99.0  1.62 18.18 11.23 265 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 05 26 999 99.0 99.0  1.69 18.18 11.58 286 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 05 56 999 99.0 99.0  1.69 18.18 11.44 270 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 06 26 999 99.0 99.0  1.57 16.67 10.99 262 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 06 56 999 99.0 99.0  1.55 16.67 10.43 261 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 07 26 999 99.0 99.0  1.58 15.38 10.16 265 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 07 56 999 99.0 99.0  1.78 16.67 11.00 262 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 08 26 999 99.0 99.0  1.51 16.67  9.20 261 9999.0 999.0  11.0 999.0 99.0 99.00
2013 03 06 08 56 999 99.0 99.0  1.75 15.38  9.52 266 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 09 26 999 99.0 99.0  1.60 15.38  9.08 262 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 09 56 999 99.0 99.0  1.59 16.67  9.12 261 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 10 26 999 99.0 99.0  1.53 15.38  9.10 266 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 10 56 999 99.0 99.0  1.65 16.67  9.68 258 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 06 11 26 999 99.0 99.0  1.55 16.67  9.32 248 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 06 11 56 999 99.0 99.0  1.94 15.38 10.46 262 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 06 12 26 999 99.0 99.0  1.87 15.38  9.92 262 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 06 12 56 999 99.0 99.0  1.99 16.67  9.90 256 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 06 13 26 999 99.0 99.0  1.88 14.29  8.72 270 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 06 13 56 999 99.0 99.0  2.04 16.67  8.66 256 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 06 14 26 999 99.0 99.0  1.99 16.67  8.58 258 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 14 56 999 99.0 99.0  2.06 15.38  8.83 269 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 15 26 999 99.0 99.0  2.24 16.67  8.83 258 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 15 56 999 99.0 99.0  2.14 16.67  8.09 259 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 16 26 999 99.0 99.0  2.18 15.38  8.01 261 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 16 56 999 99.0 99.0  2.46 16.67  8.65 255 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 17 26 999 99.0 99.0  2.32 14.29  8.28 263 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 17 56 999 99.0 99.0  2.24 15.38  7.99 261 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 18 26 999 99.0 99.0  2.40 15.38  8.48 261 9999.0 999.0  11.1 999.0 99.0 99.00
2013 03 06 18 56 999 99.0 99.0  2.54 16.67  8.54 256 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 19 26 999 99.0 99.0  2.28 14.29  7.83 262 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 19 56 999 99.0 99.0  2.27 16.67  8.39 256 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 06 20 26 999 99.0 99.0  2.26 13.33  7.96 273 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 06 20 56 999 99.0 99.0  2.18 16.67  7.80 252 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 06 21 26 999 99.0 99.0  2.17 16.67  7.93 255 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 06 21 56 999 99.0 99.0  2.16 16.67  8.26 262 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 06 22 26 999 99.0 99.0  1.99 16.67  8.36 256 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 06 22 56 999 99.0 99.0  2.02 16.67  8.20 258 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 06 23 26 999 99.0 99.0  2.01 15.38  8.54 249 9999.0 999.0  11.2 999.0 99.0 99.00
2013 03 06 23 56 999 99.0 99.0  2.08 15.38  8.57 265 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 07 00 26 999 99.0 99.0  1.88 16.67  8.23 263 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 07 00 56 999 99.0 99.0  2.09 15.38  9.06 255 9999.0 999.0  11.3 999.0 99.0 99.00
2013 03 07 01 26 999 99.0 99.0  2.10 15.38  9.02 253 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 07 01 56 999 99.0 99.0  1.95 15.38  8.53 249 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 07 02 26 999 99.0 99.0  2.24 15.38  9.32 258 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 07 02 56 999 99.0 99.0  2.18 15.38  9.50 245 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 03 26 999 99.0 99.0  2.25 15.38  9.52 255 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 03 56 999 99.0 99.0  2.21 15.38  9.39 256 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 04 26 999 99.0 99.0  2.36 15.38  9.47 258 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 04 56 999 99.0 99.0  2.41 15.38  9.74 258 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 05 26 999 99.0 99.0  2.58 14.29  9.67 268 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 05 56 999 99.0 99.0  2.48 11.11  9.24 266 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 06 26 999 99.0 99.0  2.43 14.29  9.36 269 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 06 56 999 99.0 99.0  2.47 14.29  9.33 263 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 07 26 999 99.0 99.0  2.67 15.38  9.56 262 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 07 56 999 99.0 99.0  2.66 12.50  9.62 275 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 08 26 999 99.0 99.0  2.78 15.38  9.57 261 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 08 56 999 99.0 99.0  2.76 15.38  9.64 258 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 09 26 999 99.0 99.0  2.79 11.76  9.36 270 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 09 56 999 99.0 99.0  2.69 15.38  9.25 263 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 10 26 999 99.0 99.0  3.08 15.38  9.74 258 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 10 56 999 99.0 99.0  2.73 14.29  9.15 266 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 11 26 999 99.0 99.0  2.90 11.11  9.26 276 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 11 56 999 99.0 99.0  3.09 14.29  9.76 258 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 12 26 999 99.0 99.0  3.22 13.33  9.60 269 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 12 56 999 99.0 99.0  2.92 14.29  9.38 261 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 13 26 999 99.0 99.0  2.93 10.53  9.29 270 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 13 56 999 99.0 99.0  2.95 15.38  9.23 259 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 07 14 26 999 99.0 99.0  2.85 13.33  9.38 256 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 14 56 999 99.0 99.0  2.60 15.38  9.14 261 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 15 26 999 99.0 99.0  2.90 14.29  9.49 259 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 15 56 999 99.0 99.0  2.59 11.76  8.68 266 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 16 26 999 99.0 99.0  2.65 11.76  9.02 273 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 16 56 999 99.0 99.0  2.57 13.33  9.13 272 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 07 17 26 999 99.0 99.0  2.30 14.29  8.87 268 9999.0 999.0  11.4 999.0 99.0 99.00
2013 03 07 17 56 999 99.0 99.0  2.50 14.29  9.33 261 9999.0 999.0  11.5 999.0 99.0 99.00
2013 03 07 18 26 999 99.0 99.0  2.50 14.29  9.23 256 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 18 56 999 99.0 99.0  2.21 13.33  8.76 263 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 19 26 999 99.0 99.0  2.37 13.33  9.15 269 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 07 19 56 999 99.0 99.0  2.24 12.50  9.29 262 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 07 20 26 999 99.0 99.0  2.25 14.29  9.46 253 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 20 56 999 99.0 99.0  2.14 11.11  8.96 263 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 07 21 26 999 99.0 99.0  1.96 11.11  8.73 266 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 07 21 56 999 99.0 99.0  2.09 13.33  9.33 259 9999.0 999.0  12.8 999.0 99.0 99.00
2013 03 07 22 26 999 99.0 99.0  2.10 14.29  9.27 253 9999.0 999.0  12.1 999.0 99.0 99.00
2013 03 07 22 56 999 99.0 99.0  2.07 14.29  9.10 253 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 07 23 26 999 99.0 99.0  2.02 13.33  9.04 265 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 07 23 56 999 99.0 99.0  1.92 14.29  8.70 253 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 00 26 999 99.0 99.0  1.97 12.50  8.61 268 9999.0 999.0  11.6 999.0 99.0 99.00
2013 03 08 00 56 999 99.0 99.0  1.79 13.33  8.09 259 9999.0 999.0  13.2 999.0 99.0 99.00
2013 03 08 01 26 999 99.0 99.0  1.74 11.76  8.01 270 9999.0 999.0  13.5 999.0 99.0 99.00
2013 03 08 01 56 999 99.0 99.0  1.77 11.76  7.66 269 9999.0 999.0  13.5 999.0 99.0 99.00
2013 03 08 02 26 999 99.0 99.0  1.85 12.50  7.50 272 9999.0 999.0  12.7 999.0 99.0 99.00
2013 03 08 02 56 999 99.0 99.0  1.90 13.33  7.07 272 9999.0 999.0  12.4 999.0 99.0 99.00
2013 03 08 03 26 999 99.0 99.0  2.01 11.76  6.96 266 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 08 03 56 999 99.0 99.0  2.12 13.33  7.30 272 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 08 04 26 999 99.0 99.0  2.30 12.50  7.67 269 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 08 04 56 999 99.0 99.0  1.98 11.76  6.64 282 9999.0 999.0  12.3 999.0 99.0 99.00
2013 03 08 05 26 999 99.0 99.0  2.21 12.50  7.08 272 9999.0 999.0  12.2 999.0 99.0 99.00
2013 03 08 05 56 999 99.0 99.0  2.06 12.50  7.21 275 9999.0 999.0  12.2 999.0 99.0 99.00
2013 03 08 06 26 999 99.0 99.0  2.30 11.76  8.09 273 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 08 06 56 999 99.0 99.0  1.98 12.50  7.52 269 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 08 07 26 999 99.0 99.0  2.09 11.76  8.06 273 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 08 07 56 999 99.0 99.0  1.96 12.50  7.97 269 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 08 08 26 999 99.0 99.0  2.12 11.76  8.49 273 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 08 08 56 999 99.0 99.0  2.02 11.76  8.21 273 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 08 09 26 999 99.0 99.0  2.06 12.50  8.60 270 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 08 09 56 999 99.0 99.0  2.00 11.76  8.46 272 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 10 26 999 99.0 99.0  1.99 12.50  8.56 262 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 10 56 999 99.0 99.0  1.96 11.76  8.51 273 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 11 26 999 99.0 99.0  1.87 11.76  8.24 263 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 11 56 999 99.0 99.0  1.85 11.76  8.44 272 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 12 26 999 99.0 99.0  1.75 11.76  8.41 266 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 12 56 999 99.0 99.0  1.78 12.50  8.51 272 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 13 26 999 99.0 99.0  1.74 11.11  8.57 266 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 13 56 999 99.0 99.0  1.70 11.76  8.40 268 9999.0 999.0  11.8 999.0 99.0 99.00
2013 03 08 14 26 999 99.0 99.0  1.66 11.76  8.39 263 9999.0 999.0  11.9 999.0 99.0 99.00
2013 03 08 14 56 999 99.0 99.0  1.75 10.53  8.41 272 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 15 26 999 99.0 99.0  1.76 20.00  8.96 266 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 15 56 999 99.0 99.0  1.64 12.50  8.84 262 9999.0 999.0  11.7 999.0 99.0 99.00
2013 03 08 16 26 999 99.0 99.0  1.76 12.50  8.89 268 9999.0 999.0  11.7 999.0 99.0 99.00
