#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC   mi    ft
2014 03 21 09 50  52  6.2  7.6  1.68  9.09  6.24 999 1015.1  25.1  25.6 999.0 99.0 99.00
2014 03 21 10 50  60  6.6  7.8  1.84  8.33  6.49 999 1014.7  25.0  25.6 999.0 99.0 99.00
2014 03 21 11 50  37  6.5  7.7  1.87  8.33  6.48 999 1014.0  24.9  25.6 999.0 99.0 99.00
2014 03 21 12 50  43  7.0  8.4  1.78 13.79  6.25 999 1013.5  24.9  25.6 999.0 99.0 99.00
2014 03 21 13 50  56  6.4  8.0  1.71 13.79  6.28 999 1013.1  24.9  25.7 999.0 99.0 99.00
2014 03 21 14 50  57  7.3  8.6  1.70  9.09  6.14 999 1013.1  24.8  25.7 999.0 99.0 99.00
2014 03 21 15 50  46  6.8  7.9  1.80  9.09  6.20 999 1013.4  24.8  25.7 999.0 99.0 99.00
2014 03 21 16 50  50  7.1  8.2  1.76  8.33  6.02 999 1014.1  24.8  25.7 999.0 99.0 99.00
2014 03 21 17 50  40  7.2  8.8  1.71  9.09  5.93 999 1014.4  24.9  25.7 999.0 99.0 99.00
2014 03 21 18 50  46  7.3  8.6  1.70  8.33  5.95 999 1014.7  25.1  25.7 999.0 99.0 99.00
2014 03 21 19 50  52  7.2  8.7  1.59  8.33  5.68 999 1015.0  25.0  25.8 999.0 99.0 99.00
2014 03 21 20 50  56  6.2  7.2  1.66  9.09  6.01 999 1015.0  24.8  25.8 999.0 99.0 99.00
2014 03 21 21 50  69  5.2  6.2  1.67  8.33  6.05 999 1014.6  24.9  25.9 999.0 99.0 99.00
2014 03 21 22 50  32  6.6  7.5  1.63  7.69  5.93 999 1013.6  24.4  26.0 999.0 99.0 99.00
2014 03 21 23 50  28  6.1  7.2  1.77  9.09  6.08 999 1013.1  24.5  26.0 999.0 99.0 99.00
2014 03 22 00 50  34  5.8  7.2  1.63  6.67  5.81 999 1012.7  24.8  26.0 999.0 99.0 99.00
2014 03 22 01 50  44  7.8  9.3  1.63  9.09  6.07 999 1012.7  24.7  26.0 999.0 99.0 99.00
2014 03 22 02 50  61  6.5  8.0  1.79  7.69  6.12 999 1013.0  24.6  26.0 999.0 99.0 99.00
2014 03 22 03 50  71  6.4  7.6  1.77  8.33  6.52 999 1013.8  24.4  25.9 999.0 99.0 99.00
2014 03 22 04 50  61  8.1  9.2  1.78  8.33  6.57 999 1014.1  24.0  25.9 999.0 99.0 99.00
2014 03 22 05 50  48  5.7  6.7  1.73 16.00  6.65 999 1014.9  24.8  25.8 999.0 99.0 99.00
2014 03 22 06 50  61  5.0  5.8  1.81 16.00  6.75 999 1015.4  24.2  25.8 999.0 99.0 99.00
2014 03 22 07 50  44  5.7 99.0 99.00 99.00 99.00 999 9999.0  24.3 999.0 999.0 99.0 99.00
2014 03 22 08 50  93  6.9  9.7  1.81 16.00  6.76 999 1015.9  23.8  25.8 999.0 99.0 99.00
2014 03 22 09 50  44  3.2  4.2  1.79 16.00  6.60 999 1015.7  24.3  25.8 999.0 99.0 99.00
2014 03 22 10 50  60  5.4  7.2  1.77 14.81  6.69 999 1015.3  23.3  25.8 999.0 99.0 99.00
2014 03 22 11 50  63  8.3 10.0  1.88 16.00  6.95 999 1014.6  23.3  25.8 999.0 99.0 99.00
2014 03 22 12 50 105  5.1  7.5  1.96 14.81  6.81 999 1014.6  22.5  25.8 999.0 99.0 99.00
2014 03 22 13 50 151  4.3  5.1  1.91 14.81  7.27 999 1014.4  22.9  25.7 999.0 99.0 99.00
2014 03 22 14 50  62  1.5  2.1  1.94 14.81  7.72 999 1014.5  23.9  25.7 999.0 99.0 99.00
2014 03 22 15 50  42  7.7  9.0  2.01 14.81  7.71 999 1014.7  23.1  25.7 999.0 99.0 99.00
2014 03 22 16 50  56  4.8  6.3  1.94 16.00  7.11 999 1015.4  24.7  25.7 999.0 99.0 99.00
2014 03 22 17 50  84  7.4  9.5  1.90 14.81  6.96 999 1015.5  25.0  25.8 999.0 99.0 99.00
2014 03 22 18 50  77  7.3  8.6  1.96 14.81  6.81 999 1016.0  25.4  25.8 999.0 99.0 99.00
2014 03 22 19 50  80  6.7  8.5  1.94  8.33  6.52 999 1016.5  25.4  25.9 999.0 99.0 99.00
2014 03 22 20 50  67  6.4  8.1  2.01 14.81  6.66 999 1016.5  25.4  26.0 999.0 99.0 99.00
2014 03 22 21 50  64  6.8  7.9  1.98  8.33  6.50 999 1016.0  25.4  26.0 999.0 99.0 99.00
2014 03 22 22 50  72  6.4  7.8  2.09 14.81  7.03 999 1015.3  25.5  26.1 999.0 99.0 99.00
2014 03 22 23 50  61  5.4  6.9  2.21 13.79  6.86 999 1014.6  25.2  26.1 999.0 99.0 99.00
2014 03 23 00 50  61  6.0  7.1  2.27 13.79  7.20 999 1014.3  25.5  26.1 999.0 99.0 99.00
2014 03 23 01 50  59  6.3  7.5  2.08 13.79  7.16 999 1013.9  25.5  26.1 999.0 99.0 99.00
2014 03 23 02 50  43  5.8  7.1  1.83 13.79  6.63 999 1014.1  25.3  26.1 999.0 99.0 99.00
2014 03 23 03 50  50  7.0  8.5  1.96 13.79  6.77 999 1014.3  25.2  26.1 999.0 99.0 99.00
2014 03 23 04 50  46  6.9  8.6  2.10  8.33  7.17 999 1014.9  25.2  26.0 999.0 99.0 99.00
2014 03 23 05 50  47  6.3  7.5  1.99 14.81  7.11 999 1015.6  25.2  25.9 999.0 99.0 99.00
2014 03 23 06 50  40  6.7  8.3  2.16 13.79  6.91 999 1016.2  25.1  25.9 999.0 99.0 99.00
2014 03 23 07 50  41  6.7  7.9  2.11 13.79  7.01 999 1016.4  25.0  25.9 999.0 99.0 99.00
2014 03 23 08 50  73  4.9  6.5  2.09 13.79  6.93 999 1016.4  24.5  25.9 999.0 99.0 99.00
2014 03 23 09 50  41  6.3  7.1  2.04 14.81  6.96 999 1016.0  24.8  25.8 999.0 99.0 99.00
2014 03 23 10 50  40  7.0  8.7  2.12  8.33  6.97 999 1015.7  24.8  25.8 999.0 99.0 99.00
2014 03 23 11 50  58  6.7  7.9  2.16 13.79  7.04 999 1014.9  24.6  25.8 999.0 99.0 99.00
2014 03 23 12 50  44  7.0  8.2  2.00 13.79  6.93 999 1014.3  24.2  25.8 999.0 99.0 99.00
2014 03 23 13 50  79  8.9 11.5  1.90  8.33  6.41 999 1013.8  22.4  25.8 999.0 99.0 99.00
2014 03 23 14 50  35  5.6  6.5  2.05 13.79  6.81 999 1014.2  23.5  25.8 999.0 99.0 99.00
2014 03 23 15 50  96  8.9 11.2  1.97 12.90  6.49 999 1014.5  23.1  25.8 999.0 99.0 99.00
2014 03 23 16 50  56  9.0 11.3  1.95 13.79  6.54 999 1015.0  24.5  25.8 999.0 99.0 99.00
2014 03 23 17 50  53  8.7 10.2  2.03 13.79  6.35 999 1015.7  25.2  25.8 999.0 99.0 99.00
2014 03 23 18 50  49  8.7 10.0  2.03 12.90  6.29 999 1016.4  25.3  25.8 999.0 99.0 99.00
2014 03 23 19 50  51  9.1 10.8  2.04 12.90  6.26 999 1016.1  25.2  25.8 999.0 99.0 99.00
2014 03 23 20 50  51  9.1 10.9  1.98 12.90  5.93 999 1016.1  25.2  25.8 999.0 99.0 99.00
2014 03 23 21 50  48  9.0 10.8  2.16 12.90  6.25 999 1016.0  25.2  25.8 999.0 99.0 99.00
2014 03 23 22 50  48  8.2  9.6  2.14 12.90  6.02 999 1015.7  25.1  25.8 999.0 99.0 99.00
2014 03 23 23 50  46  8.5 10.0  2.05 12.90  6.35 999 1014.8  25.1  25.8 999.0 99.0 99.00
2014 03 24 00 50  43  8.5 10.3  1.89 12.12  5.94 999 1014.4  24.9  25.8 999.0 99.0 99.00
2014 03 24 01 50  43  8.3  9.9  2.03 10.81  6.21 999 1014.4  24.9  25.8 999.0 99.0 99.00
2014 03 24 02 50  43  8.0  9.7  1.94 10.81  6.05 999 1014.5  25.0  25.8 999.0 99.0 99.00
2014 03 24 03 50  42  8.7 10.3  1.90  6.67  5.92 999 1015.0  25.0  25.8 999.0 99.0 99.00
2014 03 24 04 50  39  7.0  8.5  1.81 12.12  5.81 999 1016.0  24.8  25.7 999.0 99.0 99.00
2014 03 24 05 50  40  7.9  9.3  1.87  8.33  6.18 999 1016.3  25.0  25.7 999.0 99.0 99.00
2014 03 24 06 50  47  7.2  8.4  1.76  9.09  5.91 999 1016.9  25.0  25.6 999.0 99.0 99.00
2014 03 24 07 50  44  7.2  8.5  1.84 12.12  6.05 999 1017.1  24.5  25.6 999.0 99.0 99.00
2014 03 24 08 50  54  8.7 10.9  1.86 12.12  6.19 999 1017.1  25.0  25.5 999.0 99.0 99.00
2014 03 24 09 50  50  8.6 10.0  1.90  7.69  5.87 999 1017.0  25.0  25.5 999.0 99.0 99.00
2014 03 24 10 50  46  8.7 10.5  1.88  8.33  5.94 999 1016.8  25.1  25.5 999.0 99.0 99.00
2014 03 24 11 50  54  8.6 10.8  1.88  7.14  5.74 999 1016.1  25.0  25.5 999.0 99.0 99.00
2014 03 24 12 50  51  8.9 10.3  1.97  9.09  6.09 999 1015.6  25.0  25.5 999.0 99.0 99.00
2014 03 24 13 50  50  9.1 10.4  1.93  5.88  5.76 999 1015.2  24.9  25.4 999.0 99.0 99.00
2014 03 24 14 50  45  8.7 10.6  2.15  6.25  5.88 999 1015.3  24.9  25.4 999.0 99.0 99.00
2014 03 24 15 50  50  9.0 10.8  1.91  8.33  5.95 999 1016.2  24.8  25.4 999.0 99.0 99.00
2014 03 24 16 50  41  9.2 11.0  1.92  7.14  5.78 999 1016.9  24.9  25.4 999.0 99.0 99.00
2014 03 24 17 50  43  9.2 11.2  2.15  8.33  6.08 999 1017.7  24.9  25.3 999.0 99.0 99.00
2014 03 24 18 50  45  9.5 11.5  2.15  7.14  6.01 999 1018.1  24.9  25.3 999.0 99.0 99.00
2014 03 24 19 50  42  9.9 11.9  2.19 14.81  6.12 999 1018.0  25.0  25.3 999.0 99.0 99.00
2014 03 24 20 50  48  9.6 11.6  2.24  6.25  5.85 999 1018.0  25.1  25.3 999.0 99.0 99.00
2014 03 24 21 50  46  9.7 11.5  2.13  7.14  5.90 999 1017.6  25.1  25.2 999.0 99.0 99.00
2014 03 24 22 50  43  9.7 11.3  2.14  7.14  6.10 999 1016.8  25.0  25.2 999.0 99.0 99.00
2014 03 24 23 50  37  9.6 11.4  2.18  6.67  6.03 999 1016.3  24.9  25.2 999.0 99.0 99.00
2014 03 25 00 50  44  9.6 12.0  2.09  7.14  5.79 999 1015.5  24.5  25.1 999.0 99.0 99.00
2014 03 25 01 50  43 10.2 12.0  2.15  6.67  5.92 999 1015.2  24.6  25.1 999.0 99.0 99.00
2014 03 25 02 50  56  9.9 12.1  2.33  6.67  6.09 999 1015.6  24.5  25.1 999.0 99.0 99.00
2014 03 25 03 50  50 10.8 12.8  2.29  6.67  6.14 999 1016.0  24.8  25.0 999.0 99.0 99.00
2014 03 25 04 50  47  9.7 12.3  2.40  6.25  6.13 999 1016.7  24.6  25.0 999.0 99.0 99.00
2014 03 25 05 50  59  9.8 11.6  2.33  6.67  6.05 999 1017.4  24.7  25.0 999.0 99.0 99.00
2014 03 25 06 50  63 10.3 12.8  2.09  6.25  5.58 999 1017.8  24.7  25.0 999.0 99.0 99.00
2014 03 25 07 50  58  8.4 10.1  2.08  7.69  5.88 999 1018.5  24.6  25.0 999.0 99.0 99.00
2014 03 25 08 50  61  8.3 10.3  2.18  6.67  6.00 999 1018.4  25.0  25.0 999.0 99.0 99.00
2014 03 25 09 50  61  8.9 10.5  2.28  7.69  6.18 999 1018.0  24.9  25.0 999.0 99.0 99.00
2014 03 25 10 50  51  8.5 10.3  2.17  9.09  6.20 999 1017.8  24.8  25.0 999.0 99.0 99.00
2014 03 25 11 50  57  9.1 10.7  2.06  7.69  5.90 999 1017.1  24.8  25.0 999.0 99.0 99.00
2014 03 25 12 50  47  9.2 10.8  2.06  6.25  5.97 999 1016.3  24.7  25.0 999.0 99.0 99.00
2014 03 25 13 50  49  8.9 10.9  2.08  6.67  6.06 999 1015.8  24.6  25.0 999.0 99.0 99.00
2014 03 25 14 50  39  8.5 10.1  1.99  7.69  5.86 999 1016.2  24.8  25.0 999.0 99.0 99.00
2014 03 25 15 50  39  8.5 10.2  2.06  8.33  6.03 999 1017.0  24.7  25.0 999.0 99.0 99.00
2014 03 25 16 50  41  8.0  9.6  2.00  8.33  5.99 999 1017.4  24.6  24.9 999.0 99.0 99.00
2014 03 25 17 50  38  7.9 10.3  2.08  8.33  6.18 999 1018.2  24.7  25.0 999.0 99.0 99.00
2014 03 25 18 50  44  7.7  9.3  2.07 12.90  6.23 999 1018.9  24.9  25.0 999.0 99.0 99.00
2014 03 25 19 50  40  8.0  9.4  2.07  6.67  5.99 999 1018.9  24.9  25.0 999.0 99.0 99.00
2014 03 25 20 50  48  8.4  9.9  2.11  8.33  6.15 999 1018.3  24.9  25.0 999.0 99.0 99.00
2014 03 25 21 50  52  8.2  9.9  1.92  7.69  5.97 999 1017.6  24.9  25.1 999.0 99.0 99.00
2014 03 25 22 50  52  8.1  9.8  2.06 10.00  6.08 999 1016.6  24.8  25.1 999.0 99.0 99.00
2014 03 25 23 50  53  7.7  9.5  2.07  9.09  6.07 999 1015.8  24.8  25.1 999.0 99.0 99.00
2014 03 26 00 50  61  6.7  8.5  2.10  7.14  5.73 999 1015.5  24.8  25.1 999.0 99.0 99.00
2014 03 26 01 50  68  6.7  8.5  1.97 12.90  5.77 999 1015.5  24.6  25.1 999.0 99.0 99.00
2014 03 26 02 50  86  8.1  9.7  1.88  7.69  5.80 999 1015.8  23.5  25.1 999.0 99.0 99.00
2014 03 26 03 50  74  5.8  6.7  1.93  8.33  6.16 999 1016.3  24.2  25.1 999.0 99.0 99.00
2014 03 26 04 50  73  6.0  7.3  1.73  6.67  5.77 999 1016.9  24.0  25.1 999.0 99.0 99.00
2014 03 26 05 50  87  4.2  5.2  1.76  7.69  6.12 999 1017.6  23.9  25.0 999.0 99.0 99.00
2014 03 26 06 50  88  4.3  5.9  1.72  7.69  6.36 999 1018.4  24.5  25.0 999.0 99.0 99.00
2014 03 26 07 50  97  5.0  6.0  1.69  9.09  6.26 999 1018.9  24.5  25.0 999.0 99.0 99.00
2014 03 26 08 50  93  4.8  5.8  1.78  7.69  6.38 999 1019.2  24.4  25.0 999.0 99.0 99.00
2014 03 26 09 50  66  5.1  5.9 99.00 99.00 99.00 999 1018.8  24.4  25.0 999.0 99.0 99.00
2014 03 26 10 50  46  5.4  6.3  1.80  9.09  6.36 999 1018.0  24.1  25.0 999.0 99.0 99.00
2014 03 26 11 50  57  5.6  7.0  1.77  8.33  6.37 999 1017.4  24.5  25.0 999.0 99.0 99.00
2014 03 26 12 50  60  7.4  9.0  1.78  8.33  6.47 999 1016.9  24.6  25.0 999.0 99.0 99.00
2014 03 26 13 50  77  6.8  8.1  1.79  7.69  6.06 999 1016.8  24.3  25.0 999.0 99.0 99.00
2014 03 26 14 50  69  7.1  8.4  1.82  9.09  6.16 999 1017.0  24.4  25.0 999.0 99.0 99.00
2014 03 26 15 50  76  6.5  7.5  1.74  7.69  6.15 999 1017.8  24.5  25.0 999.0 99.0 99.00
2014 03 26 16 50  68  6.1  7.0  1.80  7.69  6.34 999 1018.5  24.5  25.0 999.0 99.0 99.00
2014 03 26 17 50  71  6.0  7.2  1.72  7.69  6.26 999 1019.0  24.8  25.0 999.0 99.0 99.00
2014 03 26 18 50  76  6.5  8.1  1.65 12.12  6.43 999 1019.6  24.9  25.0 999.0 99.0 99.00
2014 03 26 19 50  67  5.6  6.5  1.74  7.69  6.41 999 1019.7  24.7  25.1 999.0 99.0 99.00
2014 03 26 20 50  66  6.0  7.1  1.72  7.69  6.27 999 1019.6  24.2  25.1 999.0 99.0 99.00
2014 03 26 21 50  73  5.0  5.7  1.75  7.69  6.46 999 1019.0  24.1  25.2 999.0 99.0 99.00
2014 03 26 22 50  52  6.3  8.3  1.71  8.33  6.60 999 1018.0  24.2  25.2 999.0 99.0 99.00
2014 03 26 23 50  52  5.5  6.6  1.69  9.09  6.44 999 1017.2  24.1  25.3 999.0 99.0 99.00
2014 03 27 00 50  56  4.9  5.7  1.73  8.33  6.45 999 1016.3  24.3  25.3 999.0 99.0 99.00
2014 03 27 01 50  59  4.5  5.3  1.67  7.69  6.11 999 1015.9  24.5  25.4 999.0 99.0 99.00
2014 03 27 02 50  72  6.6  7.6  1.68  8.33  6.37 999 1015.7  25.1  25.4 999.0 99.0 99.00
2014 03 27 03 50  76  7.2  8.8  1.70  9.09  6.47 999 1015.9  25.1  25.3 999.0 99.0 99.00
2014 03 27 04 50  69  7.3  8.9  1.76  8.33  6.42 999 1016.4  25.0  25.2 999.0 99.0 99.00
2014 03 27 05 50  59  7.5  9.3  1.64  8.33  6.05 999 1017.0  25.0  25.2 999.0 99.0 99.00
2014 03 27 06 50  56  8.0  9.6  1.65  8.33  5.91 999 1017.6  25.0  25.2 999.0 99.0 99.00
2014 03 27 08 50  66  8.0  9.3  1.79  8.33  5.90 999 1018.4  25.0  25.1 999.0 99.0 99.00
2014 03 27 09 50  62  8.1  9.3  1.82  8.33  6.16 999 1017.7  24.8  25.1 999.0 99.0 99.00
2014 03 27 10 50  66  7.5  9.1  1.84  8.33  5.91 999 1017.3  24.8  25.0 999.0 99.0 99.00
2014 03 27 11 50  69  8.8 10.4  1.90  7.69  5.93 999 1016.5  24.7  25.0 999.0 99.0 99.00
2014 03 27 12 50  68  7.7  9.0  1.85  7.69  5.88 999 1016.2  24.7  25.0 999.0 99.0 99.00
2014 03 27 13 50  74  7.9 10.0  1.73  9.09  5.90 999 1015.9  24.6  25.0 999.0 99.0 99.00
2014 03 27 14 50  93  6.7  8.5  1.77  8.33  6.19 999 1016.3  24.6  25.0 999.0 99.0 99.00
2014 03 27 15 50  90  5.9  7.1  1.80  8.33  6.08 999 1017.0  24.6  25.0 999.0 99.0 99.00
2014 03 27 16 50  86  6.4  7.6  1.86  7.69  6.29 999 1017.6  24.7  25.0 999.0 99.0 99.00
2014 03 27 17 50  77  6.0  7.2  1.64  8.33  5.92 999 1018.1  24.9  25.1 999.0 99.0 99.00
2014 03 27 18 50  92  6.7  7.8  1.74  9.09  6.07 999 1018.5  25.0  25.1 999.0 99.0 99.00
2014 03 27 19 50  90  6.5  7.9  1.69  8.33  5.92 999 1018.5  25.0  25.1 999.0 99.0 99.00
2014 03 27 20 50  94  5.7  7.0  1.81  8.33  5.92 999 1018.4  24.9  25.2 999.0 99.0 99.00
2014 03 27 21 50  88  7.1  8.7  1.81  8.33  6.05 999 1017.6  25.1  25.3 999.0 99.0 99.00
2014 03 27 22 50  84  7.2  8.8  1.78  7.69  5.86 999 1016.6  25.1  25.3 999.0 99.0 99.00
2014 03 27 23 50  73  6.4  7.5  1.70 13.79  5.98 999 1015.9  25.1  25.4 999.0 99.0 99.00
2014 03 28 00 50  76  5.4  6.6  1.86  8.33  6.41 999 1015.5  25.1  25.4 999.0 99.0 99.00
2014 03 28 01 50  83  7.4  8.8  1.69  8.33  6.25 999 1014.8  25.1  25.4 999.0 99.0 99.00
2014 03 28 02 50  88  7.2  8.3  1.72 13.79  6.16 999 1014.8  25.1  25.4 999.0 99.0 99.00
2014 03 28 03 50  79  6.7  8.1  1.92  9.09  6.34 999 1015.5  25.0  25.3 999.0 99.0 99.00
2014 03 28 04 50  73  6.6  8.2  1.85  9.09  6.59 999 1016.1  24.9  25.3 999.0 99.0 99.00
2014 03 28 05 50  86  7.0  8.6  2.08  9.09  6.81 999 1016.6  25.1  25.2 999.0 99.0 99.00
2014 03 28 06 50  90  6.9  8.3  2.10  8.33  6.53 999 1017.3  25.0  25.2 999.0 99.0 99.00
2014 03 28 07 50  84  6.9  8.2  2.07  9.09  6.34 999 1018.0  25.0  25.1 999.0 99.0 99.00
2014 03 28 08 50  89  7.3  8.5  2.04  9.09  6.38 999 1018.0  25.0  25.1 999.0 99.0 99.00
2014 03 28 09 50  93  6.9  8.0  2.11  9.09  6.60 999 1017.8  24.9  25.1 999.0 99.0 99.00
2014 03 28 10 50  89  7.1  9.0  1.99  9.09  6.21 999 1017.0  24.8  25.1 999.0 99.0 99.00
2014 03 28 11 50  81  6.8  8.4  2.05  9.09  6.41 999 1016.3  24.8  25.1 999.0 99.0 99.00
2014 03 28 12 50  90  6.8  8.2  2.06  9.09  6.58 999 1015.7  24.7  25.1 999.0 99.0 99.00
2014 03 28 13 50  87  6.6  8.0  2.24  9.09  6.95 999 1015.4  24.6  25.1 999.0 99.0 99.00
2014 03 28 14 50  98  6.9  8.6  1.99  9.09  6.41 999 1015.5  24.4  25.1 999.0 99.0 99.00
2014 03 28 15 50  79  6.7 10.0  2.11  9.09  6.76 999 1015.8  24.5  25.1 999.0 99.0 99.00
2014 03 28 16 50  86  7.8  9.5  2.14  9.09  6.49 999 1016.2  24.8  25.1 999.0 99.0 99.00
2014 03 28 17 50  85  7.8  9.8  2.07  9.09  6.51 999 1016.8  24.9  25.3 999.0 99.0 99.00
2014 03 28 18 50  81  7.7  9.2  2.16  9.09  6.52 999 1017.1  25.0  25.4 999.0 99.0 99.00
2014 03 28 19 50  75  7.2  8.4  2.24  9.09  6.53 999 1017.3  24.9  25.5 999.0 99.0 99.00
2014 03 28 20 50  77  7.2  8.5  2.24 10.00  6.50 999 1017.2  25.0  25.6 999.0 99.0 99.00
2014 03 28 21 50  81  7.0  8.3  2.33  9.09  6.66 999 1016.6  24.9  25.6 999.0 99.0 99.00
2014 03 28 22 50  94  5.8  7.2  2.36  8.33  6.60 999 1016.1  24.9  25.7 999.0 99.0 99.00
2014 03 28 23 50  84  6.9  8.3  2.31  9.09  6.40 999 1015.2  24.8  25.7 999.0 99.0 99.00
2014 03 29 00 50  75  6.9  8.2  2.41  9.09  6.53 999 1014.5  24.8  25.7 999.0 99.0 99.00
2014 03 29 01 50  75  6.9  8.4  2.10  9.09  6.05 999 1013.8  24.8  25.7 999.0 99.0 99.00
2014 03 29 02 50  74  7.0  8.6  2.25  9.09  6.64 999 1013.9  24.9  25.7 999.0 99.0 99.00
2014 03 29 03 50  72  7.3  8.7  2.32 10.00  6.79 999 1014.2  25.0  25.7 999.0 99.0 99.00
2014 03 29 04 50  78  7.0  8.4  2.48 10.00  6.87 999 1014.9  25.0  25.7 999.0 99.0 99.00
2014 03 29 05 50  72  6.8  8.1  2.22  9.09  6.53 999 1015.8  24.8  25.7 999.0 99.0 99.00
2014 03 29 06 50  65  6.2  7.6  2.18  9.09  6.72 999 1016.3  24.9  25.7 999.0 99.0 99.00
2014 03 29 07 50  58  5.9  7.1  2.13  9.09  6.62 999 1016.7  24.8  25.6 999.0 99.0 99.00
2014 03 29 08 50  67  6.1  7.4  2.15  9.09  6.76 999 1016.7  24.9  25.6 999.0 99.0 99.00
2014 03 29 09 50  65  6.1  7.3  2.12  9.09  6.61 999 1016.5  24.9  25.6 999.0 99.0 99.00
2014 03 29 10 50  58  6.6  8.0  2.04 10.00  6.46 999 1016.0  24.8  25.6 999.0 99.0 99.00
2014 03 29 11 50  82  6.4  7.8  2.11  9.09  6.57 999 1015.2  24.4  25.6 999.0 99.0 99.00
2014 03 29 12 50  90  7.6  9.1  2.26  9.09  6.83 999 1014.4  24.1  25.6 999.0 99.0 99.00
2014 03 29 13 50  65  3.7  4.7  2.33  9.09  6.97 999 1014.1  23.9  25.6 999.0 99.0 99.00
2014 03 29 14 50  86  6.4  7.9  2.18  9.09  6.77 999 1013.7  24.7  25.6 999.0 99.0 99.00
2014 03 29 15 50  60  6.1  7.1  2.12  9.09  6.58 999 1014.0  24.4  25.5 999.0 99.0 99.00
2014 03 29 16 50  86  6.4  7.6  2.08  8.33  6.55 999 1014.5  24.7  25.5 999.0 99.0 99.00
2014 03 29 17 50  81  5.9  7.5  2.06  9.09  6.56 999 1014.8  24.6  25.6 999.0 99.0 99.00
2014 03 29 18 50 105  5.8  7.9  2.09  9.09  6.51 999 1015.5  24.1  25.6 999.0 99.0 99.00
2014 03 29 19 50  81  7.2  9.4  2.07  9.09  6.72 999 1015.3  25.0  25.6 999.0 99.0 99.00
2014 03 29 20 50  84  7.2  8.8  2.01  9.09  6.33 999 1015.3  25.0  25.7 999.0 99.0 99.00
2014 03 29 21 50  86  7.4  9.2  2.17  9.09  6.36 999 1014.9  25.1  25.7 999.0 99.0 99.00
2014 03 29 22 50  89  7.0  8.3  2.11  9.09  6.42 999 1014.2  25.1  25.7 999.0 99.0 99.00
2014 03 29 23 50  80  6.8  8.3  2.28  9.09  6.68 999 1013.3  25.1  25.8 999.0 99.0 99.00
2014 03 30 00 50  84  6.7  7.9  2.24  9.09  6.55 999 1012.4  25.1  25.8 999.0 99.0 99.00
2014 03 30 01 50  93  6.2  7.5  2.14  9.09  6.42 999 1012.3  25.2  25.8 999.0 99.0 99.00
2014 03 30 02 50  96  5.7  7.3  2.26  9.09  6.55 999 1012.5  25.2  25.8 999.0 99.0 99.00
2014 03 30 03 50  87  5.4  6.9  2.38  9.09  6.52 999 1012.7  25.2  25.7 999.0 99.0 99.00
2014 03 30 04 50  89  5.9  7.3  2.25  9.09  6.57 999 1013.2  25.1  25.7 999.0 99.0 99.00
2014 03 30 05 50  72  5.2  6.4  2.16  9.09  6.69 999 1014.0  25.0  25.6 999.0 99.0 99.00
2014 03 30 06 50  76  5.6  6.8  2.12  9.09  6.75 999 1014.7  25.1  25.6 999.0 99.0 99.00
2014 03 30 07 50  69  7.0  8.5  2.14  9.09  6.75 999 1015.0  25.0  25.6 999.0 99.0 99.00
2014 03 30 08 50  64  6.0  7.5 99.00 99.00 99.00 999 1015.1  24.8  25.6 999.0 99.0 99.00
2014 03 30 09 50  72  6.4  7.7  2.22  9.09  6.81 999 1014.6  24.8  25.5 999.0 99.0 99.00
2014 03 30 10 50  62  6.5  8.0  2.03  9.09  6.63 999 1014.1  24.7  25.5 999.0 99.0 99.00
2014 03 30 11 50  52  6.6  8.5  2.07  9.09  6.45 999 1013.3  24.6  25.5 999.0 99.0 99.00
2014 03 30 12 50  53  6.1  7.3  2.26  8.33  6.45 999 1012.6  24.6  25.5 999.0 99.0 99.00
2014 03 30 13 50  68  5.9  7.0  2.10  9.09  6.14 999 1012.4  24.6  25.5 999.0 99.0 99.00
2014 03 30 14 50  98  6.7  7.9  2.16  9.09  6.50 999 1012.4  24.1  25.5 999.0 99.0 99.00
2014 03 30 15 50  74  6.4  7.9  2.14  7.69  6.34 999 1012.9  24.7  25.5 999.0 99.0 99.00
2014 03 30 16 50  69  6.6  8.1  1.96  8.33  6.23 999 1013.5  24.8  25.5 999.0 99.0 99.00
2014 03 30 17 50  77  7.1  8.5  2.11  8.33  6.32 999 1014.2  24.9  25.5 999.0 99.0 99.00
2014 03 30 18 50  77  6.9  8.3  2.00  9.09  6.37 999 1014.9  24.9  25.5 999.0 99.0 99.00
2014 03 30 19 50  67  6.5  8.1  2.12  8.33  6.74 999 1015.0  24.9  25.6 999.0 99.0 99.00
2014 03 30 20 50  67  6.6  8.0  2.04  8.33  6.36 999 1014.9  25.0  25.6 999.0 99.0 99.00
2014 03 30 21 50  54  6.8  8.3  1.98  9.09  6.36 999 1014.3  24.6  25.7 999.0 99.0 99.00
2014 03 30 22 50  64  6.1  7.6  1.89  9.09  6.08 999 1013.6  24.8  25.7 999.0 99.0 99.00
2014 03 30 23 50  58  5.7  6.7  1.82  7.69  6.33 999 1012.7  24.9  25.8 999.0 99.0 99.00
2014 03 31 00 50  68  5.7  6.7  1.95  9.09  6.37 999 1012.1  25.1  25.8 999.0 99.0 99.00
